,'MK887455.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y4_EveW','MK887456.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y9_EveW','MK887457.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y11_EveW','MK887458.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y12_EveW','MK887459.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y13_EveW','MK887460.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y14_EveW','MK887416.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU7_EveW','MK887417.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU8_EveW','MK887418.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU9_EveW','MK887419.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU10_EveW','MK887420.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU11_EveW','MK887421.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU12_EveW','MK887374.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B1_EveW','MK887375.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B2_EveW','MK887378.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B5_EveW','MK887379.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B6_EveW','MK887381.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B8_EveW','MK887380.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B7_EveW','MK887559.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB1_EveE','MK887560.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB2_EveE','MK887561.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB3_EveE','MK887562.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB4_EveE','MK887563.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB5_EveE','MK887564.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB6_EveE','MK887428.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D2_EveE','MK887430.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D4_EveE','MK887431.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D5_EveE','MK887432.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D6_EveE','MK887545.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN1_EveE','MK887546.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN2_EveE','MK887547.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN3_EveE','MK887548.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN4_EveE','MK887549.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN5_EveE','MK887550.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN6_EveE','MK887427.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D1_EveE','MK887429.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D3_EveE','MK887365.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A5_EveS','MK887443.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L2_EveS','MK887444.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L3_EveS','MK887445.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L6_EveS','MK887447.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L8_EveS','MK887514.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb16_EveS','MK887363.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A1_EveS','MK887364.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A2_EveS','MK887366.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A7_EveS','MK887367.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A10_EveS','MK887368.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A12_EveS','MK887446.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L7_EveS','MK887448.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L9_EveS','MK887511.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb9_EveS','MK887512.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb14_EveS','MK887513.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb15_EveS','MK887515.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb18_EveS','MK887516.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb19_EveS',Evi_ref
'MK887420.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU11_EveW',0.0089560619999999869,0.0097006299999999880,0.0074907839999999865,0.0074883120999999914,0.0102758619999999829,0.0087809509999999953,0.002018024799999990,0.0020366510000000004,0.0020540769999999875,0.0020681339999999992,0,0.0034931409999999913,0.0119495339999999977,0.0106202629999999908,0.0106337729999999991,0.0158867889999999981,0.0158954019999999888,0.0119955870000000021,0.1143980259999999836,0.1182114859999999881,0.1163918049999999846,0.1159931089999999806,0.1130277369999999866,0.1142304719999999831,0.1144567009999999776,0.1164849619999999810,0.1178957119999999832,0.1130506169999999896,0.1161247169999999856,0.1174027149999999886,0.1150081029999999840,0.1165416659999999856,0.1144242579999999846,0.1143682689999999782,0.1090827099999999826,0.1094789759999999886,0.1050453129999999424,0.1049549051999999449,0.1079578799999999476,0.1050349459999999590,0.1064847209999999456,0.1106464989999999506,0.1116333199999999766,0.1116386899999999812,0.1131873669999999796,0.1116263969999999846,0.1116377789999999888,0.1116188989999999899,0.1116461199999999839,0.1115912871999999686,0.1116004343999999722,0.1116233849999999879,0.1116612729999999739,0.1116243629999999728,0.1297019469999999886,
'MK887421.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU12_EveW',0.0103902229999999902,0.0111347909999999913,0.0089249449999999898,0.0089224730999999947,0.0117100229999999862,0.0102151119999999986,0.0034521857999999933,0.0034708120000000037,0.0034882379999999908,0.0035022950000000025,0.0034931409999999913,0,0.0133836950000000010,0.0120544239999999941,0.0120679340000000024,0.0173209500000000014,0.0173295629999999921,0.0134297480000000054,0.1158321869999999869,0.1196456469999999914,0.1178259659999999879,0.1174272699999999839,0.1144618979999999899,0.1156646329999999864,0.1158908619999999809,0.1179191229999999843,0.1193298729999999865,0.1144847779999999929,0.1175588779999999889,0.1188368759999999919,0.1164422639999999873,0.1179758269999999889,0.1158584189999999879,0.1158024299999999815,0.1105168709999999859,0.1109131369999999919,0.1064794739999999457,0.1063890661999999482,0.1093920409999999509,0.1064691069999999623,0.1079188819999999489,0.1120806599999999539,0.1130674809999999799,0.1130728509999999845,0.1146215279999999829,0.1130605579999999879,0.1130719399999999921,0.1130530599999999932,0.1130802809999999872,0.1130254481999999719,0.1130345953999999755,0.1130575459999999912,0.1130954339999999772,0.1130585239999999761,0.1311361079999999919,
'MK887374.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B1_EveW',0.0137600660000000014,0.0145046340000000025,0.0122947880000000010,0.0122923161000000059,0.0150798659999999974,0.0135849550000000098,0.0119085787999999997,0.0119272050000000101,0.0119446309999999972,0.0119586880000000089,0.0119495339999999977,0.0133836950000000010,0,0.0033731669999999963,0.0033866770000000046,0.0086396930000000036,0.0086483059999999943,0.0047484910000000076,0.1192020299999999981,0.1230154900000000026,0.1211958089999999991,0.1207971129999999951,0.1178317410000000011,0.1190344759999999976,0.1192607049999999921,0.1212889659999999955,0.1226997159999999977,0.1178546210000000041,0.1209287210000000001,0.1222067190000000031,0.1198121069999999985,0.1213456700000000001,0.1192282619999999991,0.1191722729999999927,0.1138867139999999971,0.1142829800000000031,0.1098493169999999569,0.1097589091999999594,0.1127618839999999621,0.1098389499999999735,0.1112887249999999601,0.1154505029999999651,0.1164373239999999911,0.1164426939999999957,0.1179913709999999941,0.1164304009999999991,0.1164417830000000033,0.1164229030000000044,0.1164501239999999984,0.1163952911999999831,0.1164044383999999867,0.1164273890000000024,0.1164652769999999884,0.1164283669999999873,0.1345059510000000031,
'MK887375.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B2_EveW',0.0124307949999999945,0.0131753629999999956,0.0109655169999999941,0.0109630450999999990,0.0137505949999999905,0.0122556840000000029,0.0105793077999999928,0.0105979340000000032,0.0106153599999999903,0.0106294170000000020,0.0106202629999999908,0.0120544239999999941,0.0033731669999999963,0,0.0020574059999999977,0.0073104219999999967,0.0073190349999999874,0.0034192200000000007,0.1178727589999999912,0.1216862189999999957,0.1198665379999999922,0.1194678419999999882,0.1165024699999999942,0.1177052049999999907,0.1179314339999999852,0.1199596949999999886,0.1213704449999999908,0.1165253499999999972,0.1195994499999999932,0.1208774479999999962,0.1184828359999999916,0.1200163989999999932,0.1178989909999999922,0.1178430019999999858,0.1125574429999999902,0.1129537089999999962,0.1085200459999999500,0.1084296381999999525,0.1114326129999999552,0.1085096789999999666,0.1099594539999999532,0.1141212319999999582,0.1151080529999999842,0.1151134229999999888,0.1166620999999999872,0.1151011299999999922,0.1151125119999999964,0.1150936319999999975,0.1151208529999999915,0.1150660201999999762,0.1150751673999999798,0.1150981179999999955,0.1151360059999999815,0.1150990959999999804,0.1331766799999999962,
'MK887378.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B5_EveW',0.0124443050000000028,0.0131888730000000039,0.0109790270000000024,0.0109765551000000073,0.0137641049999999988,0.0122691940000000112,0.0105928178000000011,0.0106114440000000115,0.0106288699999999986,0.0106429270000000103,0.0106337729999999991,0.0120679340000000024,0.0033866770000000046,0.0020574059999999977,0,0.007323932000000005,0.0073325449999999957,0.003432730000000009,0.1178862689999999995,0.1216997290000000040,0.1198800480000000005,0.1194813519999999965,0.1165159800000000025,0.1177187149999999990,0.1179449439999999935,0.1199732049999999969,0.1213839549999999991,0.1165388600000000055,0.1196129600000000015,0.1208909580000000045,0.1184963459999999999,0.1200299090000000015,0.1179125010000000005,0.1178565119999999941,0.1125709529999999985,0.1129672190000000045,0.1085335559999999583,0.1084431481999999608,0.1114461229999999635,0.1085231889999999749,0.1099729639999999615,0.1141347419999999665,0.1151215629999999925,0.1151269329999999971,0.1166756099999999955,0.1151146400000000005,0.1151260220000000047,0.1151071420000000058,0.1151343629999999998,0.1150795301999999845,0.1150886773999999881,0.1151116280000000038,0.1151495159999999898,0.1151126059999999887,0.1331901900000000045,
'MK887379.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B6_EveW',0.0176973210000000018,0.0184418890000000029,0.0162320430000000014,0.0162295711000000063,0.0190171209999999978,0.0175222100000000102,0.0158458338000000001,0.0158644600000000105,0.0158818859999999976,0.0158959430000000093,0.0158867889999999981,0.0173209500000000014,0.0086396930000000036,0.0073104219999999967,0.007323932000000005,0,0.0020294750000000027,0.008685746000000008,0.1231392849999999985,0.1269527450000000030,0.1251330639999999995,0.1247343679999999955,0.1217689960000000015,0.1229717309999999980,0.1231979599999999925,0.1252262209999999959,0.1266369709999999981,0.1217918760000000045,0.1248659760000000005,0.1261439740000000035,0.1237493619999999989,0.1252829250000000005,0.1231655169999999995,0.1231095279999999931,0.1178239689999999975,0.1182202350000000035,0.1137865719999999573,0.1136961641999999598,0.1166991389999999625,0.1137762049999999739,0.1152259799999999605,0.1193877579999999655,0.1203745789999999915,0.1203799489999999961,0.1219286259999999945,0.1203676559999999995,0.1203790380000000037,0.1203601580000000048,0.1203873789999999988,0.1203325461999999835,0.1203416933999999871,0.1203646440000000028,0.1204025319999999888,0.1203656219999999877,0.1384432060000000035,
'MK887381.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B8_EveW',0.0177059339999999925,0.0184505019999999936,0.0162406559999999921,0.0162381840999999970,0.0190257339999999885,0.0175308230000000009,0.0158544467999999908,0.0158730730000000012,0.0158904989999999883,0.0159045560000000000,0.0158954019999999888,0.0173295629999999921,0.0086483059999999943,0.0073190349999999874,0.0073325449999999957,0.0020294750000000027,0,0.0086943589999999987,0.1231478979999999892,0.1269613579999999937,0.1251416769999999902,0.1247429809999999862,0.1217776089999999922,0.1229803439999999887,0.1232065729999999832,0.1252348339999999866,0.1266455839999999888,0.1218004889999999952,0.1248745889999999912,0.1261525869999999942,0.1237579749999999896,0.1252915379999999912,0.1231741299999999902,0.1231181409999999838,0.1178325819999999882,0.1182288479999999942,0.1137951849999999480,0.1137047771999999505,0.1167077519999999532,0.1137848179999999646,0.1152345929999999512,0.1193963709999999562,0.1203831919999999822,0.1203885619999999868,0.1219372389999999852,0.1203762689999999902,0.1203876509999999944,0.1203687709999999955,0.1203959919999999895,0.1203411591999999742,0.1203503063999999778,0.1203732569999999935,0.1204111449999999795,0.1203742349999999784,0.1384518189999999942,
'MK887380.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B7_EveW',0.0138061190000000058,0.0145506870000000069,0.0123408410000000054,0.0123383691000000103,0.0151259190000000018,0.0136310080000000142,0.0119546318000000041,0.0119732580000000145,0.0119906840000000016,0.0120047410000000133,0.0119955870000000021,0.0134297480000000054,0.0047484910000000076,0.0034192200000000007,0.003432730000000009,0.008685746000000008,0.0086943589999999987,0,0.1192480830000000025,0.1230615430000000070,0.1212418620000000035,0.1208431659999999995,0.1178777940000000055,0.1190805290000000020,0.1193067579999999965,0.1213350189999999999,0.1227457690000000021,0.1179006740000000085,0.1209747740000000045,0.1222527720000000075,0.1198581600000000029,0.1213917230000000045,0.1192743150000000035,0.1192183259999999971,0.1139327670000000015,0.1143290330000000075,0.1098953699999999613,0.1098049621999999638,0.1128079369999999665,0.1098850029999999779,0.1113347779999999645,0.1154965559999999695,0.1164833769999999955,0.1164887470000000001,0.1180374239999999985,0.1164764540000000035,0.1164878360000000077,0.1164689560000000088,0.1164961770000000028,0.1164413441999999875,0.1164504913999999911,0.1164734420000000068,0.1165113299999999928,0.1164744199999999917,0.1345520040000000075,
'MK887559.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB1_EveE',0.1103173739999999933,0.1110619419999999944,0.1088520959999999929,0.1088496240999999978,0.1116371739999999893,0.1101422630000000017,0.1143570707999999856,0.1143756969999999960,0.1143931229999999831,0.1144071799999999948,0.1143980259999999836,0.1158321869999999869,0.1192020299999999981,0.1178727589999999912,0.1178862689999999995,0.1231392849999999985,0.1231478979999999892,0.1192480830000000025,0,0.0086122980000000045,0.006792617000000001,0.006393920999999997,0.003428549000000003,0.0046312839999999995,0.004857512999999994,0.0068857739999999974,0.0082965239999999996,0.003451429000000006,0.006525529000000002,0.007803527000000005,0.0054089150000000004,0.006942478000000002,0.004825070000000001,0.0047690809999999946,0.029449621999999995,0.029845888000000001,0.0972613649999999548,0.0971709571999999573,0.100173931999999960,0.0972509979999999714,0.098700772999999958,0.102862550999999963,0.103849371999999989,0.1038547419999999936,0.105403418999999992,0.103842448999999997,0.1038538310000000012,0.1038349510000000023,0.1038621719999999963,0.103807339199999981,0.1038164863999999846,0.1038394370000000003,0.1038773249999999863,0.1038404149999999852,0.150930818999999995,
'MK887560.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB2_EveE',0.1141308339999999978,0.1148754019999999989,0.1126655559999999974,0.1126630841000000023,0.1154506339999999938,0.1139557230000000062,0.1181705307999999901,0.1181891570000000005,0.1182065829999999876,0.1182206399999999993,0.1182114859999999881,0.1196456469999999914,0.1230154900000000026,0.1216862189999999957,0.1216997290000000040,0.1269527450000000030,0.1269613579999999937,0.1230615430000000070,0.0086122980000000045,0,0.0106060770000000055,0.0102073810000000015,0.0072420090000000075,0.0084447440000000040,0.0086709729999999985,0.0106992340000000019,0.0121099840000000041,0.0072648890000000105,0.0103389890000000065,0.0116169870000000095,0.0092223750000000049,0.0107559380000000065,0.0086385300000000055,0.0085825409999999991,0.0332630819999999995,0.0336593480000000055,0.1010748249999999593,0.1009844171999999618,0.1039873919999999645,0.1010644579999999759,0.1025142329999999625,0.1066760109999999675,0.1076628319999999935,0.1076682019999999981,0.1092168789999999965,0.1076559090000000015,0.1076672910000000057,0.1076484110000000068,0.1076756320000000008,0.1076207991999999855,0.1076299463999999891,0.1076528970000000048,0.1076907849999999908,0.1076538749999999897,0.1547442789999999995,
'MK887561.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB3_EveE',0.1123111529999999943,0.1130557209999999954,0.1108458749999999939,0.1108434030999999988,0.1136309529999999903,0.1121360420000000027,0.1163508497999999866,0.1163694759999999970,0.1163869019999999841,0.1164009589999999958,0.1163918049999999846,0.1178259659999999879,0.1211958089999999991,0.1198665379999999922,0.1198800480000000005,0.1251330639999999995,0.1251416769999999902,0.1212418620000000035,0.006792617000000001,0.0106060770000000055,0,0.008387699999999998,0.005422328000000004,0.0066250630000000005,0.006851291999999995,0.0088795529999999984,0.0102903030000000006,0.005445208000000007,0.008519308000000003,0.009797306000000006,0.0074026940000000014,0.008936257000000003,0.006818849000000002,0.0067628599999999956,0.031443400999999996,0.031839667000000002,0.0992551439999999558,0.0991647361999999583,0.102167710999999961,0.0992447769999999724,0.100694551999999959,0.104856329999999964,0.105843150999999990,0.1058485209999999946,0.107397197999999993,0.105836227999999998,0.1058476100000000022,0.1058287300000000033,0.1058559509999999973,0.105801118199999982,0.1058102653999999856,0.1058332160000000013,0.1058711039999999873,0.1058341939999999862,0.152924597999999996,
'MK887562.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB4_EveE',0.1119124569999999903,0.1126570249999999914,0.1104471789999999899,0.1104447070999999948,0.1132322569999999863,0.1117373459999999987,0.1159521537999999826,0.1159707799999999930,0.1159882059999999801,0.1160022629999999918,0.1159931089999999806,0.1174272699999999839,0.1207971129999999951,0.1194678419999999882,0.1194813519999999965,0.1247343679999999955,0.1247429809999999862,0.1208431659999999995,0.006393920999999997,0.0102073810000000015,0.008387699999999998,0,0.005023632000000000,0.0062263669999999965,0.006452595999999991,0.0084808569999999944,0.0098916069999999966,0.005046512000000003,0.008120611999999999,0.009398610000000002,0.0070039979999999974,0.008537560999999999,0.006420152999999998,0.0063641639999999916,0.031044704999999992,0.031440970999999998,0.0988564479999999518,0.0987660401999999543,0.101769014999999957,0.0988460809999999684,0.100295855999999955,0.104457633999999960,0.105444454999999986,0.1054498249999999906,0.106998501999999989,0.105437531999999994,0.1054489139999999982,0.1054300339999999993,0.1054572549999999933,0.105402422199999978,0.1054115693999999816,0.1054345199999999973,0.1054724079999999833,0.1054354979999999822,0.152525901999999992,
'MK887563.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB5_EveE',0.1089470849999999963,0.1096916529999999974,0.1074818069999999959,0.1074793351000000008,0.1102668849999999923,0.1087719740000000047,0.1129867817999999886,0.1130054079999999990,0.1130228339999999861,0.1130368909999999978,0.1130277369999999866,0.1144618979999999899,0.1178317410000000011,0.1165024699999999942,0.1165159800000000025,0.1217689960000000015,0.1217776089999999922,0.1178777940000000055,0.003428549000000003,0.0072420090000000075,0.005422328000000004,0.005023632000000000,0,0.0032609950000000025,0.003487223999999997,0.0055154850000000004,0.0069262350000000026,0.002081140000000009,0.005155240000000005,0.006433238000000008,0.0040386260000000034,0.005572189000000005,0.003454781000000004,0.0033987919999999976,0.028079332999999998,0.028475599000000004,0.0958910759999999578,0.0958006681999999603,0.098803642999999963,0.0958807089999999744,0.097330483999999961,0.101492261999999966,0.102479082999999992,0.1024844529999999966,0.104033129999999995,0.102472160000000000,0.1024835420000000042,0.1024646620000000053,0.1024918829999999993,0.102437050199999984,0.1024461973999999876,0.1024691480000000033,0.1025070359999999893,0.1024701259999999882,0.149560529999999998,
'MK887564.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB6_EveE',0.1101498199999999928,0.1108943879999999939,0.1086845419999999924,0.1086820700999999973,0.1114696199999999888,0.1099747090000000012,0.1141895167999999851,0.1142081429999999955,0.1142255689999999826,0.1142396259999999943,0.1142304719999999831,0.1156646329999999864,0.1190344759999999976,0.1177052049999999907,0.1177187149999999990,0.1229717309999999980,0.1229803439999999887,0.1190805290000000020,0.0046312839999999995,0.0084447440000000040,0.0066250630000000005,0.0062263669999999965,0.0032609950000000025,0,0.0046899589999999935,0.0067182199999999969,0.0081289699999999991,0.0032838750000000055,0.0063579750000000015,0.0076359730000000045,0.0052413609999999999,0.0067749240000000015,0.0046575160000000005,0.0046015269999999941,0.0292820679999999945,0.0296783340000000005,0.0970938109999999543,0.0970034031999999568,0.1000063779999999595,0.0970834439999999709,0.0985332189999999575,0.1026949969999999625,0.1036818179999999885,0.1036871879999999931,0.1052358649999999915,0.1036748949999999965,0.1036862770000000007,0.1036673970000000018,0.1036946179999999958,0.1036397851999999805,0.1036489323999999841,0.1036718829999999998,0.1037097709999999858,0.1036728609999999847,0.1507632649999999945,
'MK887428.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D2_EveE',0.1103760489999999873,0.1111206169999999884,0.1089107709999999869,0.1089082990999999918,0.1116958489999999833,0.1102009379999999957,0.1144157457999999796,0.1144343719999999900,0.1144517979999999771,0.1144658549999999888,0.1144567009999999776,0.1158908619999999809,0.1192607049999999921,0.1179314339999999852,0.1179449439999999935,0.1231979599999999925,0.1232065729999999832,0.1193067579999999965,0.004857512999999994,0.0086709729999999985,0.006851291999999995,0.006452595999999991,0.003487223999999997,0.0046899589999999935,0,0.0069444489999999914,0.0083551989999999936,0.003510104000000000,0.006584203999999996,0.007862201999999999,0.0054675899999999944,0.007001152999999996,0.004883744999999995,0.0048277559999999886,0.029508296999999989,0.029904562999999995,0.0973200399999999488,0.0972296321999999513,0.100232606999999954,0.0973096729999999654,0.098759447999999952,0.102921225999999957,0.103908046999999983,0.1039134169999999876,0.105462093999999986,0.103901123999999991,0.1039125059999999952,0.1038936259999999963,0.1039208469999999903,0.103866014199999975,0.1038751613999999786,0.1038981119999999943,0.1039359999999999803,0.1038990899999999792,0.150989493999999989,
'MK887430.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D4_EveE',0.1124043099999999907,0.1131488779999999918,0.1109390319999999903,0.1109365600999999952,0.1137241099999999867,0.1122291989999999991,0.1164440067999999830,0.1164626329999999934,0.1164800589999999805,0.1164941159999999922,0.1164849619999999810,0.1179191229999999843,0.1212889659999999955,0.1199596949999999886,0.1199732049999999969,0.1252262209999999959,0.1252348339999999866,0.1213350189999999999,0.0068857739999999974,0.0106992340000000019,0.0088795529999999984,0.0084808569999999944,0.0055154850000000004,0.0067182199999999969,0.0069444489999999914,0,0.0034362799999999998,0.0055383650000000034,0.0086124649999999994,0.0098904630000000024,0.0074958509999999978,0.0090294139999999994,0.0069120059999999984,0.0068560169999999920,0.0315365579999999924,0.0319328239999999984,0.0993483009999999522,0.0992578931999999547,0.1022608679999999574,0.0993379339999999688,0.1007877089999999554,0.1049494869999999604,0.1059363079999999864,0.1059416779999999910,0.1074903549999999894,0.1059293849999999944,0.1059407669999999986,0.1059218869999999997,0.1059491079999999937,0.1058942751999999784,0.1059034223999999820,0.1059263729999999977,0.1059642609999999837,0.1059273509999999826,0.1530177549999999924,
'MK887431.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D5_EveE',0.1138150599999999929,0.1145596279999999940,0.1123497819999999925,0.1123473100999999974,0.1151348599999999889,0.1136399490000000013,0.1178547567999999852,0.1178733829999999956,0.1178908089999999827,0.1179048659999999944,0.1178957119999999832,0.1193298729999999865,0.1226997159999999977,0.1213704449999999908,0.1213839549999999991,0.1266369709999999981,0.1266455839999999888,0.1227457690000000021,0.0082965239999999996,0.0121099840000000041,0.0102903030000000006,0.0098916069999999966,0.0069262350000000026,0.0081289699999999991,0.0083551989999999936,0.0034362799999999998,0,0.0069491150000000056,0.0100232150000000016,0.0113012130000000046,0.0089066010000000000,0.0104401640000000016,0.0083227560000000006,0.0082667669999999942,0.0329473079999999946,0.0333435740000000006,0.1007590509999999544,0.1006686431999999569,0.1036716179999999596,0.1007486839999999710,0.1021984589999999576,0.1063602369999999626,0.1073470579999999886,0.1073524279999999932,0.1089011049999999916,0.1073401349999999966,0.1073515170000000008,0.1073326370000000019,0.1073598579999999959,0.1073050251999999806,0.1073141723999999842,0.1073371229999999999,0.1073750109999999859,0.1073381009999999848,0.1544285049999999946,
'MK887432.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D6_EveE',0.1089699649999999993,0.1097145330000000004,0.1075046869999999989,0.1075022151000000038,0.1102897649999999953,0.1087948540000000077,0.1130096617999999916,0.1130282880000000020,0.1130457139999999891,0.1130597710000000008,0.1130506169999999896,0.1144847779999999929,0.1178546210000000041,0.1165253499999999972,0.1165388600000000055,0.1217918760000000045,0.1218004889999999952,0.1179006740000000085,0.003451429000000006,0.0072648890000000105,0.005445208000000007,0.005046512000000003,0.002081140000000009,0.0032838750000000055,0.003510104000000000,0.0055383650000000034,0.0069491150000000056,0,0.005178120000000008,0.006456118000000011,0.0040615060000000064,0.005595069000000008,0.003477661000000007,0.0034216720000000006,0.028102213000000001,0.028498479000000007,0.0959139559999999608,0.0958235481999999633,0.098826522999999966,0.0959035889999999774,0.097353363999999964,0.101515141999999969,0.102501962999999995,0.1025073329999999996,0.104056009999999998,0.102495040000000003,0.1025064220000000072,0.1024875420000000083,0.1025147630000000023,0.102459930199999987,0.1024690773999999906,0.1024920280000000063,0.1025299159999999923,0.1024930059999999912,0.149583410000000001,
'MK887545.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN1_EveE',0.1120440649999999953,0.1127886329999999964,0.1105787869999999949,0.1105763150999999998,0.1133638649999999913,0.1118689540000000037,0.1160837617999999876,0.1161023879999999980,0.1161198139999999851,0.1161338709999999968,0.1161247169999999856,0.1175588779999999889,0.1209287210000000001,0.1195994499999999932,0.1196129600000000015,0.1248659760000000005,0.1248745889999999912,0.1209747740000000045,0.006525529000000002,0.0103389890000000065,0.008519308000000003,0.008120611999999999,0.005155240000000005,0.0063579750000000015,0.006584203999999996,0.0086124649999999994,0.0100232150000000016,0.005178120000000008,0,0.009530218000000007,0.0071356060000000024,0.008669169000000004,0.006551761000000003,0.0064957719999999966,0.031176312999999997,0.031572579000000003,0.0989880559999999568,0.0988976481999999593,0.101900622999999962,0.0989776889999999734,0.100427463999999960,0.104589241999999965,0.105576062999999991,0.1055814329999999956,0.107130109999999994,0.105569139999999999,0.1055805220000000032,0.1055616420000000043,0.1055888629999999983,0.105534030199999983,0.1055431773999999866,0.1055661280000000023,0.1056040159999999883,0.1055671059999999872,0.152657509999999997,
